BOROUGH,longitude,latitude,Residential,Education Facility,Cultural Facility,Recreational Facility,Social Services,Transportation Facility,Commercial,Government Facility,Religious Institution,Health Services,Public Safety,Water,Miscellaneous
Brooklyn,-73.99229799111954,40.70353284107876,0,0,0,0,0,0,1,0,0,0,0,0,0
Queens,-73.86345050444547,40.73102465330292,0,0,0,0,0,0,0,0,0,1,0,0,0
Brooklyn,-73.95067983322772,40.63631402052586,0,0,0,0,0,0,0,0,1,0,0,0,0
Staten Island,-74.12205842076587,40.64096454486284,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.97092948492715,40.74405758118287,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.87069782185935,40.84716159820156,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.97323742572482,40.787206876553476,0,0,0,0,0,0,0,0,1,0,0,0,0
Manhattan,-73.99532985141467,40.77058671548785,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-74.00653040802449,40.703547676006174,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-74.006259572048,40.70328512739783,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.96045241912735,40.80692977140659,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.94225865056615,40.82512811884685,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.94280545916129,40.82424485765324,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.94037172512905,40.82726740774934,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.94072988587858,40.82672501821794,0,0,0,1,0,0,0,0,0,0,0,0,0
Staten Island,-74.15028812815773,40.60262626832475,0,1,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.15050943922814,40.60303698345842,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.79118343058639,40.80495216265205,0,0,1,0,0,0,0,0,0,0,0,0,0
Bronx,-73.79065521380495,40.805910192766014,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.9839039986237,40.69182577851778,0,0,0,0,0,0,0,0,0,0,0,0,1
Brooklyn,-73.98290766625601,40.69176571213855,0,0,0,0,0,0,0,0,0,0,0,0,1
Manhattan,-74.00588604458065,40.7118189625578,0,0,0,0,0,0,0,0,0,0,0,0,1
Brooklyn,-74.00145786880505,40.69256030209289,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.82903945812346,40.79647344338271,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.79549638439471,40.80794562543251,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.8990416148536,40.89075055055496,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97921166388421,40.69060375677216,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.98329504281018,40.68963624728804,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.98518206254451,40.69020487781965,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.98216651394148,40.68892498697367,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.99698551997385,40.67734148372428,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.92443304107645,40.83320502556501,0,0,0,1,0,0,0,0,0,0,0,0,0
Bronx,-73.92435222096871,40.831176219195335,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.9650427667036,40.689942470667894,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.97220175790045,40.74258588465785,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-74.008270463298,40.723545978685884,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.9422124573958,40.84657019157137,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.95367549024404,40.77255672603337,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.98678613164809,40.69558456529613,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.95717340925886,40.66611434897141,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.95653268175556,40.66597031689306,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.95197560663743,40.666830178934156,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.95534300189743,40.67069280846414,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.89500734551508,40.871340327721974,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.89430691615613,40.87264592026313,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.7335543266777,40.746702676852614,0,0,0,0,0,0,0,0,1,0,0,0,0
Queens,-73.84366030192892,40.750815400482104,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84853825272948,40.74915499337271,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84251320969692,40.75191942206712,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84722435706676,40.74857821830247,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84583342456797,40.74847105990678,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84563791315936,40.74909699780702,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84449418101602,40.74919619012612,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84618235940961,40.7483740129835,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84653721098864,40.749031189103775,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84835497081494,40.74873577242697,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84802579362918,40.74883362043922,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.8476965680336,40.74895231560228,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84703777187556,40.7480860402864,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84678043501582,40.74815953752465,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84649196756033,40.74827167622443,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84796908362182,40.74794304966997,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84528369131462,40.74918438159755,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84556025585087,40.7485832628176,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84523586152167,40.74864358403323,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84493018086958,40.74873966810502,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84837371547309,40.74921600694611,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84819975924815,40.74925092099971,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.8480367008434,40.749315035780974,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84787992462074,40.74937201145059,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84712266562458,40.74890542692356,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84861498577658,40.74937210204651,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84872593098038,40.74933876850089,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84874838029157,40.749799830031854,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.8474961074487,40.74666744614036,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84386361287898,40.75094727607351,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84503094345953,40.75055791585642,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84542693626399,40.75002474632435,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84799633501991,40.750736023484585,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84643503215474,40.75129781838311,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84732297931369,40.74893080666595,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.84837064933248,40.74950645409868,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.9821422787593,40.73504503398055,0,0,0,0,1,0,0,0,0,0,0,0,0
Brooklyn,-73.8713878975048,40.675721121807705,0,0,0,0,0,0,0,1,0,0,0,0,0
Brooklyn,-73.89625651428244,40.67469074835237,0,0,0,0,0,0,0,0,0,0,1,0,0
Bronx,-73.80694409608502,40.87495783836475,0,0,0,1,0,0,0,0,0,0,0,0,0
Bronx,-73.81074521320846,40.8774361872139,0,0,0,1,0,0,0,0,0,0,0,0,0
Queens,-73.78450940139159,40.6474799182424,0,0,0,0,0,1,0,0,0,0,0,0,0
Queens,-73.93392522261345,40.7728422363811,1,0,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97335729534637,40.57402495484796,0,0,0,1,0,0,0,0,0,0,0,0,0
Bronx,-73.89998770098713,40.899314480649345,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.89988939292651,40.89940535472439,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.94139109928624,40.75601921567201,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.98178626483347,40.75575077811746,0,0,0,0,0,0,1,0,0,0,0,0,0
Brooklyn,-73.97521583316195,40.57386109052893,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97386129338466,40.574628001433744,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97373782691021,40.57393462425757,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97482918713489,40.57418599888416,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97524581428549,40.57445095212226,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97502125006378,40.57488951596018,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97547281047444,40.57415260270855,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97539611337655,40.574115178466855,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97584273306816,40.57427157497146,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97779059043256,40.57358850696046,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.9764780995416,40.573948619885435,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97426046186956,40.5743485244559,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97489230187678,40.57386253591373,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97758689323433,40.573584383698474,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97610631195587,40.57476420766599,0,0,0,1,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97393165964084,40.57435392082463,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.96942984736569,40.76588506982437,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.96946838434732,40.7659022346775,0,0,0,0,0,0,0,0,0,0,0,0,1
Brooklyn,-73.99982073280886,40.69347628830292,1,0,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.89875796496119,40.77962998784847,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.93996206587478,40.830179490146456,0,0,0,0,0,0,0,0,0,0,0,0,1
Staten Island,-74.05480304521713,40.60011850983857,0,0,0,1,0,0,0,0,0,0,0,0,0
Staten Island,-74.05822310851558,40.60405711306293,0,0,0,1,0,0,0,0,0,0,0,0,0
Manhattan,-73.9834536533742,40.76816199038736,0,0,0,0,0,0,0,0,0,0,0,0,1
Bronx,-73.92992057760353,40.82697619518585,0,0,0,0,0,1,0,0,0,0,0,0,0
Bronx,-73.92954393215174,40.82647800881884,0,0,0,0,0,0,0,0,0,0,0,0,1
Brooklyn,-73.96223945768696,40.65912367386371,0,0,0,0,0,0,0,0,1,0,0,0,0
Brooklyn,-73.96741888426105,40.6983037961383,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.92248054603148,40.64375477303691,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.80493525949338,40.70269124703602,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.80491532869794,40.70265499747588,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.9139709753103,40.82764615387425,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.85596087819772,40.82132830982755,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.9062451789753,40.82953050415997,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.94473251936012,40.67378442350695,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.79800829032065,40.71432476744549,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.79813000806061,40.714250644358856,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97070295513517,40.64473117779617,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97086937590858,40.644706916565234,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.9712006314039,40.69826689865541,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-74.00408800978056,40.6429803995914,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.98568201578212,40.69565261216789,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.98582914381493,40.695655012951384,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.9857822749739,40.695249963418924,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-74.00303409346932,40.61338354328253,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-74.00277520961133,40.61322820277552,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.91749471341222,40.633698368052464,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.96590454892649,40.67630356623523,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.96581348118781,40.67630139502472,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.88873898788634,40.859480603721344,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.88862802337229,40.85940616137836,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.86186700256894,40.87501250933107,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.92968589492143,40.702283282280135,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.92959562488008,40.7023832968194,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.93906459247658,40.67083264151511,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.95307515461172,40.64848487535686,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.94477864621398,40.78358112746201,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-74.015588844083,40.70570034093995,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93869812970128,40.79345733246804,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93312733253816,40.850804421935685,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93300499682083,40.850770042148085,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93306709774612,40.850795809801205,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.99278956104541,40.74748633975593,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-74.01251528847969,40.706327651026385,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.99249841469393,40.75299263730769,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98248693856121,40.72809625485836,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98253390453048,40.728147487946956,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.77072389642522,40.75506592770842,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.9156522574939,40.77696581357509,0,0,0,0,0,0,0,0,1,0,0,0,0
Queens,-73.83660803605083,40.66798728450901,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.84342768893252,40.785179651093216,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.79063627060141,40.70665907122717,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.96106900412454,40.738900772851544,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.89682531058367,40.75277706155966,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.82763836464638,40.76516140953116,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.83762494275882,40.67995753651347,0,0,0,0,0,0,0,0,1,0,0,0,0
Queens,-73.83667481433521,40.678936668522304,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.83314753621197,40.76956196983407,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.8080927476443,40.70286161919531,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.78305379650129,40.67484587271395,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.82305475209394,40.58706526537592,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.8012279105008,40.6839512923445,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.70759134813093,40.75445862610934,0,0,0,0,0,0,0,0,0,1,0,0,0
Queens,-73.70827828481093,40.753710323431015,0,0,0,0,0,0,0,0,0,1,0,0,0
Staten Island,-74.10735498353469,40.569834865180795,0,1,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.0774031921881,40.638538325463934,0,1,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.21974063350379,40.512186490472494,0,0,0,0,1,0,0,0,0,0,0,0,0
Staten Island,-74.22268257167129,40.512355707865865,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.85972204685135,40.82708717752375,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.83319717843389,40.87526155330104,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.89098466616201,40.81678768240288,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.89072872938435,40.81680650057162,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.87863514993568,40.8319740385009,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.87832906396464,40.83193750112352,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.89740772453932,40.817332484924336,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.88929024074325,40.658739506448754,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.95679723880664,40.68117769787244,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.98630590186514,40.600743690378486,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.86698569255293,40.68121039136177,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.98728107656449,40.70041160636835,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.91026822749572,40.66503593035821,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.8669839254108,40.68115493392156,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-74.01230542570892,40.642873186081395,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.93947013376746,40.652565559179145,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.93948444643249,40.652651102778435,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-74.01221871399036,40.64372446951488,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.95137967221879,40.79288199244937,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93609750655301,40.8487376271798,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.99637268388335,40.758941007029755,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93292792157408,40.85363386752031,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93774690759183,40.80766779625642,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90868565605827,40.814935557341386,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.80768010365475,40.71320616926682,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.82375800647758,40.58645013449992,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.85579640893184,40.670916845222514,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.79937640868654,40.705944989324614,0,1,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.10408171843744,40.60927573149175,0,1,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.16167438574152,40.608129142578896,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.92155643986752,40.81536408323138,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.86327330459528,40.88836252010117,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.86332340062418,40.888275616660614,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90704846394061,40.880750283176354,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.88749438990048,40.85156450900838,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.88817261696383,40.820171751087614,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.92516605991068,40.80935069528723,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.92500386363685,40.80969796882486,0,0,0,0,0,0,0,0,1,0,0,0,0
Bronx,-73.90495618890422,40.820815781168776,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.92563009737145,40.82052744821127,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.88185509162695,40.824892496416545,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.83774939168488,40.82577074914589,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.89655868961941,40.84758013571366,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90882135922554,40.80916069592279,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.95522489856644,40.669638301695855,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.94581905322308,40.68192572067933,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.96343726208372,40.582774833593255,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97880749540046,40.66932215144534,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-74.0049447468046,40.65442321973612,0,0,0,0,0,0,0,1,0,0,0,0,0
Brooklyn,-74.00483399414051,40.65434459794586,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.92388438784354,40.66636467379812,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93352262256185,40.853300687574524,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.93883058666393,40.80700004097609,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.93038179289846,40.76605147232896,0,1,0,0,0,0,0,0,0,0,0,0,0
Staten Island,-74.14250502487806,40.62496880275928,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.91213569641185,40.81490847100966,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90293237093587,40.821828550092235,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90305554552886,40.82167045075408,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97864789622834,40.64809101806789,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-74.01310393425338,40.70556243909605,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.74963712293712,40.6040338259999,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90020203975153,40.82887700306192,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.903870091663,40.857924384758974,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.89987200536022,40.87348973811035,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90414302840048,40.81817793007014,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.92114045953684,40.82267314646271,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90962292016907,40.81094092324748,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90391538878758,40.85784865705759,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.90383232815645,40.85799868907751,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.96764452229775,40.75179990087977,0,0,0,0,0,0,0,0,0,0,0,0,1
Brooklyn,-73.97265566934291,40.700889144101296,0,0,0,0,0,0,0,0,0,0,0,0,1
Manhattan,-74.01439783025658,40.68798760801395,0,0,0,1,0,0,0,0,0,0,0,0,0
Staten Island,-74.14257639659675,40.5376875121717,0,0,0,0,0,1,0,0,0,0,0,0,0
Manhattan,-73.94095086613697,40.803090869589944,0,0,0,0,0,0,0,0,0,1,0,0,0
Brooklyn,-73.97823285426895,40.6984946161734,0,0,0,0,0,0,1,0,0,0,0,0,0
Manhattan,-73.99785620076356,40.723826027226664,0,0,1,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.9996938574192,40.74200429198267,0,0,0,0,0,0,0,0,0,1,0,0,0
Manhattan,-73.96367629653456,40.80958045979271,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.96360345706812,40.80974435829453,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.87922289150029,40.658103915902956,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.97673883443828,40.678917819946015,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.94660388669442,40.67877802657631,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.94656521368012,40.62364393288664,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.92405115174859,40.666280582434,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.89606519062174,40.67389650836335,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.98245386347097,40.65621403618558,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.91404344450821,40.651337192621625,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.98745032536542,40.70037498841578,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.94526588659608,40.82363352758278,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.97815934152864,40.737023527099765,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.97786432566218,40.78103772390894,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.98739228826776,40.77171778080748,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.99018632992666,40.772894688667186,0,1,0,0,0,0,0,0,0,0,0,0,0
Brooklyn,-73.95750544727444,40.71630010732245,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.91855791706274,40.86543060123766,0,1,0,0,0,0,0,0,0,0,0,0,0
Bronx,-73.82761901238783,40.83189965974604,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-74.01590650996995,40.70524540705463,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-73.9894199468894,40.765890984266456,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.86352880030277,40.74141979546645,0,1,0,0,0,0,0,0,0,0,0,0,0
Manhattan,-74.00067054410407,40.76147791609634,0,0,0,0,0,0,0,0,0,0,0,0,1
Queens,-73.8663898894024,40.74554662020434,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.95537906726581,40.7471372506296,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.94161712894063,40.76054770469276,0,1,0,0,0,0,0,0,0,0,0,0,0
Queens,-73.79825734204306,40.708607041279706,0,1,0,0,0,0,0,0,0,0,0,0,0
